time_ms,depth_m,pa
564466,93.135,1009029.9
564670,93.131,1008991.9
565078,93.119,1008877.8
565486,93.111,1008801.6
565894,93.104,1008725.4
566302,93.096,1008649.2
566710,93.088,1008573.0
567118,93.080,1008496.8
567526,93.073,1008420.6
567934,93.065,1008344.2
568342,93.057,1008268.1
568750,93.049,1008191.8
569362,93.038,1008077.2
569770,93.030,1008000.9
570178,93.022,1007924.6
570586,93.014,1007848.2
570994,93.006,1007771.9
571402,92.999,1007695.5
571810,92.991,1007619.1
572218,92.983,1007542.7
572626,92.975,1007466.4
573034,92.968,1007390.0
573442,92.960,1007313.6
573850,92.952,1007237.2
574258,92.944,1007160.9
574666,92.936,1007084.5
575074,92.929,1007008.1
575482,92.917,1006893.6
575890,92.909,1006817.2
576298,92.901,1006740.9
576706,92.894,1006664.6
